/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/94259.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/DNA_BINS/maxbin2_bins/bin.328.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	9121	38899	29779	9121	9121	99.95	11830	109328	77.10	8.34	Ga0136517_1198	NODE_288_length_109328_cov_14.591555
9067	11830	29678	26915	2764	2764	99.53	11830	109328	23.36	2.53	Ga0136517_1198	NODE_288_length_109328_cov_14.591555
12	3932	23500	27420	3921	3921	99.06	3932	33138	99.72	11.83	Ga0136517_1199	NODE_2194_length_33138_cov_13.654898
178	3932	17749	13995	3755	3755	99.65	3932	17749	95.50	21.16	Ga0136517_1200	NODE_4994_length_17749_cov_11.140952
1	5607	38433	44039	5607	5607	99.89	5607	90688	100.00	6.18	Ga0136517_1201	NODE_414_length_90688_cov_14.700517
1	11276	95315	106590	11276	11276	99.87	11321	106590	99.60	10.58	Ga0136517_1202	NODE_307_length_106590_cov_14.640954
1	6617	35124	28508	6617	6617	99.94	6617	150827	100.00	4.39	Ga0136517_1203	NODE_158_length_150827_cov_16.030702
1	6619	114852	108234	6619	6619	99.88	6619	150827	100.00	4.39	Ga0136517_1204	NODE_158_length_150827_cov_16.030702
1	8423	34964	26542	8423	8423	99.91	8425	70494	99.98	11.95	Ga0136517_1205	NODE_629_length_70494_cov_11.712205
1	14499	52206	37708	14499	14499	99.94	14881	74443	97.43	19.48	Ga0136517_1206	NODE_572_length_74443_cov_12.379335
1	5825	26142	20318	5825	5825	99.97	14493	74443	40.19	7.82	Ga0136517_1207	NODE_572_length_74443_cov_12.379335
6532	14493	20217	12256	7962	7962	99.94	14493	74443	54.94	10.70	Ga0136517_1207	NODE_572_length_74443_cov_12.379335
1	6535	23410	16876	6535	6535	99.76	6535	119181	100.00	5.48	Ga0136517_1208	NODE_245_length_119181_cov_14.889117
1	6534	16088	9555	6534	6534	99.89	6534	119563	100.00	5.46	Ga0136517_1209	NODE_244_length_119563_cov_13.125883
1	5143	41003	35861	5143	5143	99.81	5143	63175	100.00	8.14	Ga0136517_1210	NODE_761_length_63175_cov_11.447639
1	6655	105460	98806	6655	6655	99.95	6655	119181	100.00	5.58	Ga0136517_1211	NODE_245_length_119181_cov_14.889117
1	6650	10466	17115	6650	6650	99.97	6650	119181	100.00	5.58	Ga0136517_1212	NODE_245_length_119181_cov_14.889117
1	5889	12382	6494	5889	5889	98.96	6809	74443	86.49	7.91	Ga0136517_1213	NODE_572_length_74443_cov_12.379335
1	8043	54613	62655	8043	8043	99.90	8043	65568	100.00	12.27	Ga0136517_1214	NODE_717_length_65568_cov_11.903347
1	13259	30561	17303	13259	13259	99.98	16945	106590	78.25	12.44	Ga0136517_1215	NODE_307_length_106590_cov_14.640954
13897	16945	17202	14154	3049	3049	100.00	16945	106590	17.99	2.86	Ga0136517_1215	NODE_307_length_106590_cov_14.640954
1	3418	20831	17414	3418	3418	99.80	3418	22752	100.00	15.02	Ga0136517_1216	NODE_3625_length_22752_cov_11.633608
1	1307	1307	1	1307	1307	99.92	4764	132424	27.43	0.99	Ga0136517_1217	NODE_203_length_132424_cov_14.366052
1390	4764	1	3375	3375	3375	99.91	4764	7426	70.84	45.45	Ga0136517_1217	NODE_14890_length_7426_cov_14.055488
1	14928	20390	5463	14928	14928	99.92	14928	80969	100.00	18.44	Ga0136517_1218	NODE_480_length_80969_cov_11.545332
1	5995	6038	44	5995	5995	99.83	32621	8684	18.38	69.04	Ga0136517_1219	NODE_12136_length_8684_cov_10.846448
10284	22890	12620	1	12607	12620	99.87	32621	27088	38.65	46.59	Ga0136517_1219	NODE_2890_length_27088_cov_12.958236
22836	30924	8089	1	8089	8089	100.00	32621	8089	24.80	100.00	Ga0136517_1219	NODE_13298_length_8089_cov_13.674757
1	5070	42618	47687	5070	5070	99.88	5070	61436	100.00	8.25	Ga0136517_1220	NODE_799_length_61436_cov_11.000391
79	9129	38645	29595	9051	9051	99.89	9129	61436	99.15	14.73	Ga0136517_1221	NODE_799_length_61436_cov_11.000391
4	4498	456	4950	4495	4495	99.91	4498	7048	99.93	63.78	Ga0136517_1222	NODE_15919_length_7048_cov_10.362505
1	8587	271582	280168	8587	8587	99.87	8587	293392	100.00	2.93	Ga0136517_1223	NODE_33_length_293392_cov_12.799132
1	3830	38736	42565	3830	3830	99.90	3830	61436	100.00	6.23	Ga0136517_1224	NODE_799_length_61436_cov_11.000391
1	4226	129686	133911	4226	4226	99.95	4226	144576	100.00	2.92	Ga0136517_1225	NODE_173_length_144576_cov_15.882031
1	12131	10813	22943	12131	12131	99.85	12131	63175	100.00	19.20	Ga0136517_1226	NODE_761_length_63175_cov_11.447639
1	6130	15593	9464	6130	6130	99.92	6130	43212	100.00	14.19	Ga0136517_1227	NODE_1464_length_43212_cov_12.059133
1	4321	270804	266484	4321	4321	99.86	4899	293392	88.20	1.47	Ga0136517_1228	NODE_33_length_293392_cov_12.799132
1	3490	81095	77606	3490	3490	99.89	3490	119563	100.00	2.92	Ga0136517_1229	NODE_244_length_119563_cov_13.125883
310	3800	1	3491	3491	3491	99.97	5266	3491	66.29	100.00	Ga0136517_1231	NODE_41761_length_3491_cov_11.152503
1	33125	70282	103406	33125	33125	99.99	33125	141315	100.00	23.44	Ga0136517_1232	NODE_182_length_141315_cov_11.380794
100	6767	121	6788	6668	6668	99.99	6767	10730	98.54	62.14	Ga0136517_1233	NODE_9354_length_10730_cov_8.441593
1	5638	15082	9445	5638	5638	99.79	5712	58126	98.70	9.70	Ga0136517_1234	NODE_876_length_58126_cov_12.422810
1	8939	38238	47176	8939	8939	99.93	9003	63667	99.29	14.04	Ga0136517_1235	NODE_746_length_63667_cov_11.470603
1	3684	54959	51276	3684	3684	99.95	3684	119563	100.00	3.08	Ga0136517_1236	NODE_244_length_119563_cov_13.125883
1	7653	35581	43233	7653	7653	99.99	7698	43233	99.42	17.70	Ga0136517_1237	NODE_1461_length_43233_cov_11.576034
91	11097	70494	59488	11007	11007	99.89	11171	70494	98.53	15.61	Ga0136517_1238	NODE_629_length_70494_cov_11.712205
1	3662	13790	10129	3662	3662	99.86	3662	70494	100.00	5.19	Ga0136517_1239	NODE_629_length_70494_cov_11.712205
1	5852	27489	21638	5852	5852	99.78	5852	109328	100.00	5.35	Ga0136517_1240	NODE_288_length_109328_cov_14.591555
1	6550	12760	6211	6550	6550	99.85	6550	68467	100.00	9.57	Ga0136517_1241	NODE_661_length_68467_cov_11.894083
1	4650	38532	43181	4650	4650	99.83	4650	65568	100.00	7.09	Ga0136517_1242	NODE_717_length_65568_cov_11.903347
1	6470	10612	17081	6470	6470	99.95	6470	96830	100.00	6.68	Ga0136517_1243	NODE_373_length_96830_cov_11.669760
1	8400	85611	94010	8400	8400	99.95	8400	293392	100.00	2.86	Ga0136517_1244	NODE_33_length_293392_cov_12.799132
1	7513	8745	1233	7513	7513	99.91	7513	132424	100.00	5.67	Ga0136517_1245	NODE_203_length_132424_cov_14.366052
1	4842	4842	1	4842	4842	100.00	4875	5469	99.32	88.54	Ga0136517_1246	NODE_22502_length_5469_cov_11.564832
1	5410	51368	45959	5410	5410	99.98	5410	119563	100.00	4.52	Ga0136517_1248	NODE_244_length_119563_cov_13.125883
1	8070	30457	22388	8070	8070	99.89	8345	65568	96.70	12.31	Ga0136517_1249	NODE_717_length_65568_cov_11.903347
1	7540	4890	12429	7540	7540	99.92	10337	12429	72.94	60.66	Ga0136517_1250	NODE_7818_length_12429_cov_11.682964
7486	10337	27088	24237	2852	2852	99.93	10337	27088	27.59	10.53	Ga0136517_1250	NODE_2890_length_27088_cov_12.958236
1	2336	2336	1	2336	2336	99.70	3984	20384	58.63	11.46	Ga0136517_1251	NODE_4186_length_20384_cov_9.401495
2282	3984	1	1703	1703	1703	99.53	3984	6263	42.75	27.19	Ga0136517_1251	NODE_18698_length_6263_cov_10.557990
1	3012	62557	65568	3012	3012	99.97	10182	65568	29.58	4.59	Ga0136517_1252	NODE_717_length_65568_cov_11.903347
3724	10182	11148	4690	6459	6459	99.57	10182	11148	63.44	57.94	Ga0136517_1252	NODE_8910_length_11148_cov_12.747138
1	8627	395	9029	8627	8635	99.90	16743	9029	51.53	95.64	Ga0136517_1253	NODE_11531_length_9029_cov_11.546468
8580	16743	8	8171	8164	8164	99.84	16743	63175	48.76	12.92	Ga0136517_1253	NODE_761_length_63175_cov_11.447639
184	5051	109328	104461	4868	4868	100.00	5051	109328	96.38	4.45	Ga0136517_1254	NODE_288_length_109328_cov_14.591555
1	6776	40426	33651	6776	6776	99.96	7144	51442	94.85	13.17	Ga0136517_1255	NODE_1097_length_51442_cov_12.138226
1	6519	1387	7905	6519	6519	99.82	6519	46983	100.00	13.88	Ga0136517_1256	NODE_1277_length_46983_cov_11.435028
1	17577	2320	19896	17577	17577	99.99	17579	33138	99.99	53.04	Ga0136517_1257	NODE_2194_length_33138_cov_13.654898
1	1174	15053	13880	1174	1174	100.00	7039	15384	16.68	7.63	Ga0136517_1258	NODE_6004_length_15384_cov_15.715702
1199	7039	13779	7939	5841	5841	99.76	7039	15384	82.98	37.97	Ga0136517_1258	NODE_6004_length_15384_cov_15.715702
1	11032	7434	18465	11032	11032	99.83	11032	38678	100.00	28.52	Ga0136517_1259	NODE_1747_length_38678_cov_15.915387
2	4025	77586	73562	4024	4025	99.83	4025	106590	99.98	3.78	Ga0136517_1260	NODE_307_length_106590_cov_14.640954
1	4002	145702	141701	4002	4002	99.95	4002	150827	100.00	2.65	Ga0136517_1261	NODE_158_length_150827_cov_16.030702
1	4002	46097	42096	4002	4002	99.90	4002	119563	100.00	3.35	Ga0136517_1262	NODE_244_length_119563_cov_13.125883
1	27256	57583	84840	27256	27258	99.93	27256	109328	100.00	24.93	Ga0136517_1263	NODE_288_length_109328_cov_14.591555
1	19896	19359	39256	19896	19898	99.83	19896	119563	100.00	16.64	Ga0136517_1264	NODE_244_length_119563_cov_13.125883
1	4773	103315	108087	4773	4773	99.12	4773	141315	100.00	3.38	Ga0136517_1265	NODE_182_length_141315_cov_11.380794
1	7519	65223	57705	7519	7519	99.89	7521	119181	99.97	6.31	Ga0136517_1266	NODE_245_length_119181_cov_14.889117
223	3666	118620	115177	3444	3444	99.77	3666	150827	93.94	2.28	Ga0136517_1267	NODE_158_length_150827_cov_16.030702
1	23921	33897	57816	23921	23920	99.92	23921	106590	100.00	22.44	Ga0136517_1268	NODE_307_length_106590_cov_14.640954
3	4394	41809	46200	4392	4392	99.86	4394	80969	99.95	5.42	Ga0136517_1269	NODE_480_length_80969_cov_11.545332
1	4476	4476	1	4476	4476	99.98	5691	65398	78.65	6.84	Ga0136517_1270	NODE_720_length_65398_cov_12.371011
1	11038	35635	46671	11038	11037	99.89	23866	46671	46.25	23.65	Ga0136517_1271	NODE_1286_length_46671_cov_15.811781
10984	23866	1	12883	12883	12883	99.93	23866	29705	53.98	43.37	Ga0136517_1271	NODE_2534_length_29705_cov_16.894469
286	4186	140924	137024	3901	3901	99.87	7722	144576	50.52	2.70	Ga0136517_1272	NODE_173_length_144576_cov_15.882031
4544	7722	136923	133745	3179	3179	99.91	7722	144576	41.17	2.20	Ga0136517_1272	NODE_173_length_144576_cov_15.882031
1	8061	9460	1400	8061	8061	99.75	8061	58575	100.00	13.76	Ga0136517_1273	NODE_866_length_58575_cov_14.859484
1	3793	51027	47235	3793	3793	99.87	3793	109328	100.00	3.47	Ga0136517_1274	NODE_288_length_109328_cov_14.591555
1	28256	43952	72207	28256	28256	99.95	28256	90688	100.00	31.16	Ga0136517_1275	NODE_414_length_90688_cov_14.700517
1	13516	279877	293392	13516	13516	100.00	16475	293392	82.04	4.61	Ga0136517_1276	NODE_33_length_293392_cov_12.799132
13462	16475	53741	50728	3014	3014	99.90	16475	53741	18.29	5.61	Ga0136517_1276	NODE_1014_length_53741_cov_13.316954
1	3438	34183	30746	3438	3438	99.77	3438	106590	100.00	3.23	Ga0136517_1277	NODE_307_length_106590_cov_14.640954
1	31808	107977	139784	31808	31808	99.99	31808	141315	100.00	22.51	Ga0136517_1278	NODE_182_length_141315_cov_11.380794
1	12259	41768	29510	12259	12259	99.93	12259	80969	100.00	15.14	Ga0136517_1279	NODE_480_length_80969_cov_11.545332
2	4521	4681	162	4520	4520	99.93	4521	22752	99.98	19.87	Ga0136517_1280	NODE_3625_length_22752_cov_11.633608
1	3561	51548	47988	3561	3561	99.61	3561	119181	100.00	2.99	Ga0136517_1281	NODE_245_length_119181_cov_14.889117
1	25421	29740	4318	25421	25423	99.94	25421	65398	100.00	38.87	Ga0136517_1282	NODE_720_length_65398_cov_12.371011
1	24515	82755	107269	24515	24515	99.88	25424	150827	96.42	16.25	Ga0136517_1283	NODE_158_length_150827_cov_16.030702
1	3387	35190	38576	3387	3387	99.85	3393	65568	99.82	5.17	Ga0136517_1284	NODE_717_length_65568_cov_11.903347
1	5506	15583	10078	5506	5506	99.93	5506	22752	100.00	24.20	Ga0136517_1286	NODE_3625_length_22752_cov_11.633608
1	3230	39157	42386	3230	3230	99.72	3230	119563	100.00	2.70	Ga0136517_1287	NODE_244_length_119563_cov_13.125883
