/scratch/users/karoraw1@jhu.edu/THRASH_LIBS/REFERENCE_BINS/just_sequences/79712.assembled.fna /scratch/users/karoraw1@jhu.edu/THRASH_LIBS/BIN_REASSEMBLY/reassembled_bins/bin.135.strict.fa
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1	7561	45843	38283	7561	7561	100.00	7561	56292	100.00	13.43	Ga0113601_1626	NODE_18_length_56292_cov_6.952967
1	3061	150154	153213	3061	3060	99.87	3061	344194	100.00	0.89	Ga0113601_1629	NODE_1_length_344194_cov_8.002999
1	3034	115344	112311	3034	3034	100.00	3034	187870	100.00	1.61	Ga0113601_1631	NODE_6_length_187870_cov_7.940931
1	8586	33990	25405	8586	8586	99.98	8586	78864	100.00	10.89	Ga0113601_1641	NODE_17_length_78864_cov_6.872109
1	3603	55541	51939	3603	3603	100.00	3603	245631	100.00	1.47	Ga0113601_1644	NODE_3_length_245631_cov_7.492141
1	3711	4619	8329	3711	3711	100.00	3711	78864	100.00	4.71	Ga0113601_1645	NODE_17_length_78864_cov_6.872109
1	5919	43212	37294	5919	5919	100.00	5919	129587	100.00	4.57	Ga0113601_1649	NODE_9_length_129587_cov_7.435047
1	4599	142633	147231	4599	4599	99.98	4599	245631	100.00	1.87	Ga0113601_1651	NODE_3_length_245631_cov_7.492141
1	3039	25872	22834	3039	3039	99.97	3039	80414	100.00	3.78	Ga0113601_1653	NODE_16_length_80414_cov_8.101731
1	6280	66408	60129	6280	6280	99.92	6280	194132	100.00	3.23	Ga0113601_1654	NODE_5_length_194132_cov_7.199118
1	13119	55566	42448	13119	13119	99.97	13119	136937	100.00	9.58	Ga0113601_1657	NODE_8_length_136937_cov_8.068368
1	9876	187350	177475	9876	9876	99.94	9876	187870	100.00	5.26	Ga0113601_1659	NODE_6_length_187870_cov_7.940931
1	6956	65126	58171	6956	6956	99.96	6956	236807	100.00	2.94	Ga0113601_1663	NODE_4_length_236807_cov_7.490721
1	3001	33491	30491	3001	3001	99.97	3001	50326	100.00	5.96	Ga0113601_1664	NODE_21_length_50326_cov_7.518470
1	3272	94736	98007	3272	3272	99.91	3272	129587	100.00	2.52	Ga0113601_1665	NODE_9_length_129587_cov_7.435047
1	7329	170243	177571	7329	7329	100.00	7329	194132	100.00	3.78	Ga0113601_1667	NODE_5_length_194132_cov_7.199118
1	9069	316484	325552	9069	9069	99.99	9069	344194	100.00	2.63	Ga0113601_1677	NODE_1_length_344194_cov_8.002999
1	3863	87705	83843	3863	3863	100.00	3863	98730	100.00	3.91	Ga0113601_1678	NODE_14_length_98730_cov_7.416529
1	8686	45362	54047	8686	8686	99.99	8686	87157	100.00	9.97	Ga0113601_1679	NODE_15_length_87157_cov_7.383148
1	6913	17284	10372	6913	6913	100.00	6913	101308	100.00	6.82	Ga0113601_1681	NODE_13_length_101308_cov_8.382844
1	4550	45538	50087	4550	4550	100.00	4550	78864	100.00	5.77	Ga0113601_1683	NODE_17_length_78864_cov_6.872109
1	3311	184481	181171	3311	3311	99.97	3311	245631	100.00	1.35	Ga0113601_1686	NODE_3_length_245631_cov_7.492141
1	3661	47424	51084	3661	3661	100.00	3661	344194	100.00	1.06	Ga0113601_1687	NODE_1_length_344194_cov_8.002999
1	6638	70376	63739	6638	6638	99.91	6640	342205	99.97	1.94	Ga0113601_1689	NODE_2_length_342205_cov_8.480978
1	7200	75522	82721	7200	7200	100.00	7200	344194	100.00	2.09	Ga0113601_1690	NODE_1_length_344194_cov_8.002999
1	3886	26400	30285	3886	3886	99.97	3886	136937	100.00	2.84	Ga0113601_1700	NODE_8_length_136937_cov_8.068368
251	3723	58602	62074	3473	3473	100.00	3723	117087	93.28	2.97	Ga0113601_1702	NODE_10_length_117087_cov_7.952316
1	3044	53717	50674	3044	3044	99.97	3044	98730	100.00	3.08	Ga0113601_1703	NODE_14_length_98730_cov_7.416529
1	4158	60636	56479	4158	4158	99.98	4158	98730	100.00	4.21	Ga0113601_1709	NODE_14_length_98730_cov_7.416529
1	7149	20802	13654	7149	7149	100.00	7151	28683	99.97	24.92	Ga0113601_1712	NODE_25_length_28683_cov_7.621489
1	7149	19813	12665	7149	7149	100.00	7149	111620	100.00	6.40	Ga0113601_1714	NODE_12_length_111620_cov_7.863891
1	6828	156144	162971	6828	6828	100.00	6828	187870	100.00	3.63	Ga0113601_1715	NODE_6_length_187870_cov_7.940931
1	6228	106197	112424	6228	6228	100.00	6230	236807	99.97	2.63	Ga0113601_1716	NODE_4_length_236807_cov_7.490721
1	6228	117622	111395	6228	6228	99.98	6228	194132	100.00	3.21	Ga0113601_1718	NODE_5_length_194132_cov_7.199118
1	3194	210768	213961	3194	3194	99.97	3194	245631	100.00	1.30	Ga0113601_1719	NODE_3_length_245631_cov_7.492141
1	5745	83199	88943	5745	5745	99.91	5745	140836	100.00	4.08	Ga0113601_1720	NODE_7_length_140836_cov_7.496573
1	4784	221438	226221	4784	4784	99.96	4784	344194	100.00	1.39	Ga0113601_1721	NODE_1_length_344194_cov_8.002999
1	4743	22092	26834	4743	4743	99.85	4743	342205	100.00	1.39	Ga0113601_1724	NODE_2_length_342205_cov_8.480978
1	4590	44838	40249	4590	4590	99.69	4590	98730	100.00	4.65	Ga0113601_1725	NODE_14_length_98730_cov_7.416529
1	10547	39080	49626	10547	10547	99.99	10547	342205	100.00	3.08	Ga0113601_1726	NODE_2_length_342205_cov_8.480978
1	7785	178434	186218	7785	7785	99.91	7785	194132	100.00	4.01	Ga0113601_1733	NODE_5_length_194132_cov_7.199118
9	5143	135668	130534	5135	5135	99.96	5143	140836	99.84	3.65	Ga0113601_1736	NODE_7_length_140836_cov_7.496573
1	6499	77874	71376	6499	6499	99.98	6499	236807	100.00	2.74	Ga0113601_1737	NODE_4_length_236807_cov_7.490721
1	19086	263544	282629	19086	19086	99.99	19086	344194	100.00	5.55	Ga0113601_1740	NODE_1_length_344194_cov_8.002999
1	9314	42481	33168	9314	9314	99.99	9314	52340	100.00	17.80	Ga0113601_1744	NODE_19_length_52340_cov_7.010022
1	3553	116450	112898	3553	3553	100.00	3553	245631	100.00	1.45	Ga0113601_1745	NODE_3_length_245631_cov_7.492141
1	7041	275412	268372	7041	7041	99.97	7041	342205	100.00	2.06	Ga0113601_1746	NODE_2_length_342205_cov_8.480978
34	7772	65758	73496	7739	7739	100.00	7772	80414	99.58	9.62	Ga0113601_1748	NODE_16_length_80414_cov_8.101731
1	4794	40879	36086	4794	4794	100.00	4794	111620	100.00	4.29	Ga0113601_1750	NODE_12_length_111620_cov_7.863891
1	8461	185100	193574	8461	8475	99.82	8461	245631	100.00	3.45	Ga0113601_1755	NODE_3_length_245631_cov_7.492141
1	3747	232750	229004	3747	3747	100.00	3747	342205	100.00	1.09	Ga0113601_1759	NODE_2_length_342205_cov_8.480978
1	10736	158931	148196	10736	10736	99.99	10736	194132	100.00	5.53	Ga0113601_1760	NODE_5_length_194132_cov_7.199118
1	12902	104	13005	12902	12902	99.98	12902	136937	100.00	9.42	Ga0113601_1769	NODE_8_length_136937_cov_8.068368
1	3019	7035	10053	3019	3019	100.00	3019	28683	100.00	10.53	Ga0113601_1771	NODE_25_length_28683_cov_7.621489
1	3666	62867	66532	3666	3666	100.00	3666	113184	100.00	3.24	Ga0113601_1772	NODE_11_length_113184_cov_7.858268
1	3397	275492	278888	3397	3397	99.74	3397	342205	100.00	0.99	Ga0113601_1776	NODE_2_length_342205_cov_8.480978
1	9114	84387	75274	9114	9114	99.97	9114	101308	100.00	9.00	Ga0113601_1777	NODE_13_length_101308_cov_8.382844
1	4639	55488	60126	4639	4639	99.98	4639	136937	100.00	3.39	Ga0113601_1779	NODE_8_length_136937_cov_8.068368
1	5339	221862	227200	5339	5339	99.94	5339	236807	100.00	2.25	Ga0113601_1782	NODE_4_length_236807_cov_7.490721
1	5060	36325	31266	5060	5060	100.00	5060	194132	100.00	2.61	Ga0113601_1785	NODE_5_length_194132_cov_7.199118
1	12268	90395	78128	12268	12268	99.99	12268	342205	100.00	3.58	Ga0113601_1787	NODE_2_length_342205_cov_8.480978
1	4461	129337	124877	4461	4461	99.87	4461	136937	100.00	3.26	Ga0113601_1789	NODE_8_length_136937_cov_8.068368
1	10116	88547	78432	10116	10116	99.96	10116	187870	100.00	5.38	Ga0113601_1791	NODE_6_length_187870_cov_7.940931
1	4680	167688	163009	4680	4680	100.00	4680	187870	100.00	2.49	Ga0113601_1793	NODE_6_length_187870_cov_7.940931
1	9637	95135	85499	9637	9637	99.99	9637	101308	100.00	9.51	Ga0113601_1794	NODE_13_length_101308_cov_8.382844
1	7271	38331	31061	7271	7271	99.96	7271	56292	100.00	12.92	Ga0113601_1795	NODE_18_length_56292_cov_6.952967
1	6482	109792	103311	6482	6482	100.00	6482	187870	100.00	3.45	Ga0113601_1797	NODE_6_length_187870_cov_7.940931
1	5722	33448	39169	5722	5722	99.97	5722	101308	100.00	5.65	Ga0113601_1804	NODE_13_length_101308_cov_8.382844
1	3393	188052	191444	3393	3393	100.00	3393	342205	100.00	0.99	Ga0113601_1807	NODE_2_length_342205_cov_8.480978
1	9531	335028	325498	9531	9531	99.99	9531	344194	100.00	2.77	Ga0113601_1811	NODE_1_length_344194_cov_8.002999
1	6978	76196	83173	6978	6978	99.99	6978	140836	100.00	4.95	Ga0113601_1816	NODE_7_length_140836_cov_7.496573
1	11101	28327	17227	11101	11101	100.00	11101	101308	100.00	10.96	Ga0113601_1817	NODE_13_length_101308_cov_8.382844
1	6888	52695	45808	6888	6888	99.96	6888	56292	100.00	12.24	Ga0113601_1820	NODE_18_length_56292_cov_6.952967
1	7707	103587	95881	7707	7707	99.78	7707	111620	100.00	6.90	Ga0113601_1821	NODE_12_length_111620_cov_7.863891
